position_id,Firm,Position,Category,Location,Type,Priority,Application Requirements,Applied On,CV Version,Cohort Requirement,Cover Letter Required,Deadline,Division / Desk,Info,Next Step,Next Step Date,Notes,Online Tests,Opens (est.),Portal Link,Profile Fit,Referral / Contact,Status,Test Prep,Visa Sponsorship,notion_page_id,notion_url,last_edited_time
pos_bb84e4ab01,Brevan Howard,"2027 Summer Internship Program — Trading, London",Systematic / Quant Fund,London,Summer,Tier 2,,,,Not stated - ask the firm,no,,"Quant / AI (core analytics library: FI, FX, Credit, Equity); PM support",,,,"OPENED 2026-09-10 — Brevan Howard 2027 Summer Internship Program, Trading, London (posted 07 Sep 2026), rolling, no published deadline. ELIGIBILITY CAVEAT: posting asks for 'penultimate year undergraduate/junior or 1st year master's or PhD student — degree completed and awarded before July 2028', and targets conversion into the 2028 Graduate Program. A 2027 MSc finisher satisfies the award-date clause but not the penultimate-year framing — confirm with the firm before applying.",Maths/quant assessment + coding (Python); technical interviews,Open now,https://careers.brevanhoward.com/gb/en/job/JR101584/2027-Summer-Internship-Program-Trading-London,Good,,Open - Not Applied,,,3911d664-3333-819e-b0d6-d77ca97dca63,https://app.notion.com/p/2027-Summer-Internship-Program-Trading-London-3911d6643333819eb0d6d77ca97dca63,2026-09-18T10:50:00.000Z
pos_37c9b49a65,Brevan Howard,Graduate Quant Researcher 2027,Systematic / Quant Fund,London,Graduate,Tier 2,,,,,no,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,TBC (grad cycle),https://www.brevanhoward.com/careers/,Good,,Not Yet Open,,,39e1d664-3333-81bd-b44e-c33d5325dc20,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d664333381bdb44ec33d5325dc20,2026-09-18T10:29:00.000Z
pos_0a40d8142f,CFM,CFM (Capital Fund Management) — Research Internship 2027 (Paris),Systematic / Quant Fund,Paris,Off-cycle,Tier 2,,,,,no,,Research (systematic strategies) / Data & Technology,,,,"Firm: CFM (set Firm dropdown manually). One of Europe's oldest systematic quant funds (~$12bn), Paris HQ (+ London). Runs research/quant internships rolling via jobs.cfm.com. As of 2 Jul 2026 the live internships are Paris ops/tech only (Middle-Office, Web/IT front-end) — no quant-research internship live right now; watch the Research department. French likely helpful for Paris. Added by Claude 2 Jul 2026.",Quant/coding assessment (Python); maths & statistics interviews,"RE-CHECKED 2026-09-17 — NOT OPEN. jobs.cfm.com: 5 live internships (front-end, IT ops, middle office) and 6 Research roles, all experienced-hire. No 2027 quant Research Internship posted.",https://jobs.cfm.com/go/Internship/9276655/,Strong,,Not Yet Open,,,3911d664-3333-8192-a471-ddc544aa589f,https://app.notion.com/p/CFM-Capital-Fund-Management-Research-Internship-2027-Paris-3911d66433338192a471ddc544aa589f,2026-09-18T10:29:00.000Z
pos_1376586408,Candriam,Candriam — Quant Researcher / Graduate 2027,Systematic / Quant Fund,Brussels,Graduate,Tier 3,,,,,no,,,,,,"Seeded 2026-07-17 (Europe-wide expansion). FIRM: Candriam (not in Firm dropdown). Quant/multi-asset AM. LOCATION: Brussels, BE (not in dropdown — placeholder Remote/EU). Scan to verify live European quant early-careers postings.",,TBC (verify at scan),https://www.candriam.com/en/professional/about-us/careers/,Moderate,,Not Yet Open,,,3a01d664-3333-8191-a5d3-fb10f90c2dbe,https://app.notion.com/p/Candriam-Quant-Researcher-Graduate-2027-3a01d66433338191a5d3fb10f90c2dbe,2026-09-18T10:28:00.000Z
pos_0ad2906600,Capstone,Graduate Quant Researcher 2027,Systematic / Quant Fund,London,Graduate,Tier 1,,,,,no,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,"RE-CHECKED 2026-09-17 — NOT OPEN. Greenhouse board (capstoneinvestmentadvisors, 11 live reqs): no graduate quant role; London openings are Ops/DevOps/Risk Engineering.",https://www.capstoneco.com/careers/,Strong,,Not Yet Open,,,39e1d664-3333-81fd-b04d-eb8cbdbf8e7b,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d664333381fdb04deb8cbdbf8e7b,2026-09-18T10:29:00.000Z
pos_b38e6c3d7c,Capstone,Quant Research Internship 2027,Systematic / Quant Fund,London,Summer,Tier 1,,,,,no,,Quant Research,,Monitor portal,,"London 10-week summer internship confirmed (investment pods incl. Quantitative, Global Equity Volatility, Sovereign Rates RV) — strong vol/derivatives fit. 2027 posting not yet live (2026 cycle currently on Greenhouse) as of Jul 2026. EU route confirmed.",Coding (Python) + quant/volatility assessment,"RE-CHECKED 2026-09-17 — NOT OPEN. Greenhouse board (capstoneinvestmentadvisors, 11 live reqs): London roles are Operations, DevOps Engineer and Senior Risk Engineer only. No quant research internship.",https://www.capstoneco.com/careers/,Strong,,Not Yet Open,,,3911d664-3333-819a-b33a-d62d856a975b,https://app.notion.com/p/Quant-Research-Internship-2027-3911d6643333819ab33ad62d856a975b,2026-09-18T10:30:00.000Z
pos_9e37a6c858,Capula,Capula — 2027 Trading & Research Summer Internship (London),Systematic / Quant Fund,London,Summer,Tier 1,,,,Final year / recent graduates OK,no,,Trading & Research (rates / relative value / macro),,,,"Firm: Capula (set Firm dropdown manually). LIVE (Workable posting, verified). $35bn London-HQ quant hedge fund. 10-wk programme, Orientation Week in London; open to students graduating 2027 OR 2028 (Bachelor's/Master's/PhD in quant discipline; Python). Interns auto-considered for the Capula Analyst Programme (CAP). Confirm exact deadline on the posting. Added by Claude 2 Jul 2026.",Quant/maths assessment; Python; probability & markets interviews,Open now,https://apply.workable.com/capula-investment-management-ltd/j/A15A62A8BE/,Strong,,Open - Not Applied,,,3911d664-3333-816c-b17e-e8d2ce359518,https://app.notion.com/p/Capula-2027-Trading-Research-Summer-Internship-London-3911d6643333816cb17ee8d2ce359518,2026-09-18T15:10:00.000Z
pos_5c62ac0e12,Capula,Capula — 2027 Trading and Research Summer Internship (London),Systematic / Quant Fund,London,Summer,Tier 1,,,,,no,,Trading — macro / fixed income / quantitative strategy,,,,"OPENED 2026-09-04 — Complementary Summer row (Capula previously had only a Graduate row). LIVE and verified on Capula Investment Management's own site (capulaglobal.com/working-at-capula/careers → Workable req A15A62A8BE, posted 30 Apr 2026): 10-week London internship, June–August 2027, embedded on a trading desk with PMs, traders and quant researchers; starts with Intern Orientation Week in London HQ. ELIGIBILITY EXPLICITLY FITS: 'students due to graduate in 2027 or 2028', Bachelor's/Master's/PhD in a quantitative discipline. Visa sponsorship + relocation/accommodation allowance offered. Process: Python coding challenge → Talent interview → quantitative interview with Quantitative Strategy → final with Senior Trader/PM + Chief of Staff. Rolling screening — no published deadline, apply early. NB the Capula Graduate row's old Portal Link (capula.com) pointed at Capula Ltd, an unrelated UK industrial-engineering firm — correct domain is capulaglobal.com.",Python coding challenge (first stage),"RE-CONFIRMED LIVE 2026-09-18 — Workable req A15A62A8BE, published 30 Apr 2026, London. Eligibility verbatim: 'Students due to graduate in 2027 or 2028' — Piyush is eligible. 10 weeks June–Aug with Intern Orientation Week at London HQ; process is Python coding challenge → Talent interview → quant interview → final with Senior Trader/PM. Screened on a rolling basis, no published deadline — apply early. NB this tracker holds a second, duplicate Capula Summer row (3911d664...ce359518) for the same requisition.",https://apply.workable.com/capula-investment-management-ltd/j/A15A62A8BE,Strong,,Open - Not Applied,,,3d11d664-3333-8187-b606-e861c38af088,https://app.notion.com/p/Capula-2027-Trading-and-Research-Summer-Internship-London-3d11d66433338187b606e861c38af088,2026-09-18T10:28:00.000Z
pos_387377013d,Capula,Graduate Quant Researcher 2027,Systematic / Quant Fund,London,Graduate,Tier 1,,,,,no,,,,,,"CORRECTED 2026-09-11 — Portal Link was pointing at capula.com, which is an UNRELATED UK engineering firm. Capula Investment Management's real site is capulaglobal.com and its board is Workable (capula-investment-management-ltd). No live 2027 European GRADUATE/campus role on that board as of 2026-09-11 — only the 2027 Trading & Research Summer Internship (already tracked, Open). Row stays Not Yet Open. | Auto-added 2026-07-15 for graduate-role coverage.",,TBC (grad cycle),https://apply.workable.com/capula-investment-management-ltd/,Strong,,Not Yet Open,,,39e1d664-3333-819d-803f-e3449d351d58,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d6643333819d803fe3449d351d58,2026-09-18T10:29:00.000Z
pos_85b825ce47,Castleton Commodities International (CCI),Commodities Trading Rotational Analyst Graduate Programme (2027 Start),Commodities,Geneva,Graduate,Tier 3,,,,,no,2026-09-22,,,,,"OPENED 2026-07-25 — Live 2-yr rotational grad programme, physical & financial commodity trading (rotations: trading desks, Risk, Weather); based Geneva & London; grads Spring/Summer 2027; Python/SQL tested. Deadline 22 Sep 2026 12pm BST.",,Open now,https://osv-cci.wd1.myworkdayjobs.com/en-US/CCICareers/job/Commodities-Trading-Rotational-Analyst-Graduate-Programme--2027-Start-_R1334-1,Moderate,,Open - Not Applied,,,3a81d664-3333-8108-9de7-e29dae5e495b,https://app.notion.com/p/Commodities-Trading-Rotational-Analyst-Graduate-Programme-2027-Start-3a81d664333381089de7e29dae5e495b,2026-09-18T10:28:00.000Z
pos_7fb6eeec17,Chicago Trading (CTC),Graduate / Campus Full-Time Trader 2027,Prop / Market Making,London,Graduate,Tier 3,,,,,no,,,,,,"OPENED 2026-08-27 — CTC ""Quant Trading Associate – 2027 Start"", LONDON (Greenhouse campus board, first published 2026-07-31). Entry-level role in CTC's Trading & Quant org (execution, strategy formulation, back-testing, data analysis, derivatives modelling/pricing), progressing to Quant Trader or Quant Researcher. Eligibility: pursuing Bachelor's or Master's, GRADUATING DECEMBER 2026–JUNE 2027 — Piyush qualifies. Willing to relocate to London. No published deadline — rolling. NOTE: this supersedes the old ""no EU early-careers route"" finding; CTC now has a genuine London campus track. || Auto-added 2026-07-15 for graduate-role coverage (incl. lower-fit firms). Daily scan will check for live European graduate / campus-full-time postings.",,Open now,https://job-boards.greenhouse.io/ctccampusboard/jobs/4716504005,Weak,,Open - Not Applied,,,39e1d664-3333-8126-bf54-fb8cf334c516,https://app.notion.com/p/Graduate-Campus-Full-Time-Trader-2027-39e1d66433338126bf54fb8cf334c516,2026-09-18T10:28:00.000Z
pos_50945d25f3,Chicago Trading (CTC),Trading / Quant Internship 2027,Prop / Market Making,London,Summer,Tier 3,,,,Penultimate year only,no,,Trading / Quant,,Monitor portal,,"CHECKED 2026-08-27 — CTC ""Quant Trading Internship – Summer 2027"" IS NOW LIVE AND LONDON-BASED (8 weeks, mid-June to early Aug 2027, full-time placement in London). BUT eligibility is ""graduate between December 2027–June 2028"" (penultimate year) — Piyush graduates 2027, so NOT ELIGIBLE. Kept as Not Yet Open. The eligible CTC route for Piyush is the Quant Trading Associate – 2027 Start (see the CTC Graduate row, now Open). || Previous: NO EU EARLY-CAREERS ROUTE FOUND — CTC's Quant Trading Internship was Chicago-based; this is now superseded, CTC has a London campus board. Original: Options market maker; London presence.",Quant/options assessment (maths + probability),Live but ineligible (2028 grads); watch for 2028 cohort,https://job-boards.greenhouse.io/ctccampusboard/jobs/4709545005,Weak,,Not Yet Open,,,3911d664-3333-816d-8cc8-d10781aa2df3,https://app.notion.com/p/Trading-Quant-Internship-2027-3911d6643333816d8cc8d10781aa2df3,2026-09-18T15:10:00.000Z
pos_8d5d5ecac8,Citadel (hedge fund),Citadel (hedge fund) — Quant Research Internship / Grad 2027,Systematic / Quant Fund,London,Summer,Tier 2,,,,,no,,,,,,"OPENED 2026-07-20 — Quantitative Research Analyst Intern (BS/MS), Europe: London, Paris & Zurich. 11-week programme, June–August; timing preference indicated in application. Evergreen/rolling posting (page last modified 2026-07-07); no published deadline and no explicit cohort year stated — confirm 2027 intake timing with recruiter. Added 2026-07-17 (Trackr gap check). NB distinct from 'Citadel Securities' (already tracked) — this is Citadel LLC, the multi-strategy hedge fund.",,Open now,https://www.citadel.com/careers/details/quantitative-research-analyst-intern-bs-ms-europe/,Good,,Open - Not Applied,,,3a01d664-3333-81e4-9e27-f8167263c90e,https://app.notion.com/p/Citadel-hedge-fund-Quant-Research-Internship-Grad-2027-3a01d664333381e49e27f8167263c90e,2026-09-18T10:28:00.000Z
pos_fde0b590fc,Citadel (hedge fund),Quantitative Research Analyst - University Graduate (Europe) 2027,Systematic / Quant Fund,London,Graduate,Tier 2,,,,,no,,,,,,"OPENED 2026-07-22 — Quantitative Research Analyst, University Graduate (Europe); offices London & Zurich; BSc/MSc in a quantitative field; live application form on citadel.com (page modified 2026-07-18). Complementary Graduate row created; Citadel (hedge fund) Summer row already Open. Rolling — no published deadline.",,Open now,https://www.citadel.com/careers/details/quantitative-research-analyst-university-graduate-europe/,Good,,Open - Not Applied,,,3a51d664-3333-81b4-b061-f4025f2e9f0d,https://app.notion.com/p/Quantitative-Research-Analyst-University-Graduate-Europe-2027-3a51d664333381b4b061f4025f2e9f0d,2026-09-18T10:28:00.000Z
pos_91baeddb68,Citadel Securities,Graduate Quant Research/Trading 2027,Prop / Market Making,London,Graduate,Tier 1,,,,Final year / recent graduates OK,no,,,,,,"OPENED 2026-07-18 — 'Quantitative Research Analyst – University Graduate (Europe)', locations Dublin / London / Zurich. Live full-time new-grad QR role on Citadel Securities' own site (page updated 15 Jul 2026); BS/MS in a quantitative field eligible. Rolling — no published deadline. Location kept as London (also open in Dublin & Zurich). | Auto-added 2026-07-15 for graduate-role coverage.",,TBC (grad cycle),https://www.citadelsecurities.com/careers/details/quantitative-research-analyst-university-graduate-europe/,Strong,,Open - Not Applied,,,39e1d664-3333-8116-a932-ffff7a87923d,https://app.notion.com/p/Graduate-Quant-Research-Trading-2027-39e1d66433338116a932ffff7a87923d,2026-09-18T15:11:00.000Z
pos_285b0553b3,Citadel Securities,"Quantitative Research Analyst Intern 2027 (BS/MS, Europe)",Prop / Market Making,London,Summer,Tier 1,,,,Final year / recent graduates OK,no,,Quantitative Research,,Apply - rolling review,,"Quantitative Research Analyst Intern BS/MS posting LIVE (London/Paris/Zurich) as of early Jul 2026. Strong fit: probability/stats, ML, time-series, Python/C++. 11-week programme Jun-Aug.",HackerRank coding + quant/probability assessment,Open now,https://www.citadelsecurities.com/careers/details/quantitative-research-analyst-intern-bs-ms-europe/,Strong,,Open - Not Applied,,,3911d664-3333-811c-a149-c6b4ace374db,https://app.notion.com/p/Quantitative-Research-Analyst-Intern-2027-BS-MS-Europe-3911d6643333811ca149c6b4ace374db,2026-09-18T15:11:00.000Z
pos_b26acc9dc8,Citadel Securities,Trading Internship 2027,Prop / Market Making,London,Summer,Tier 1,,,,Final year / recent graduates OK,no,,Trading,,Monitor portal for Trading intern posting,,"OPENED 2026-08-02 — Quantitative Trading – Intern (Europe) now LIVE on citadelsecurities.com; locations London & Paris; 11-week signature programme Jun–Aug 2027; BS/MS in a quantitative field; application asks preferred office (London/Paris) and Jun–Aug window; rolling, no published deadline. | As of 2 Jul 2026 Citadel Securities lists ~4 UK internships (2x Quantitative Research — tracked separately & already open, Software Eng, Equities); some also available Paris/Zurich. No standalone Quant Trading intern separately listed — markets/trading exposure runs through the QR track. Check open-opportunities weekly; opens very early historically.",HackerRank coding + quant/probability assessment,Aug 2026 (expected),https://www.citadelsecurities.com/careers/details/quantitative-trading-intern-europe/,Good,,Open - Not Applied,,,3911d664-3333-81c1-84d7-f0eb8e3a5042,https://app.notion.com/p/Trading-Internship-2027-3911d664333381c184d7f0eb8e3a5042,2026-09-18T15:11:00.000Z
