position_id,Firm,Position,Category,Location,Type,Priority,Application Requirements,Applied On,CV Version,Cohort Requirement,Cover Letter Required,Deadline,Desk Contacts,Division / Desk,Info,Next Step,Next Step Date,Notes,Online Tests,Opens (est.),Portal Link,Profile Fit,Referral / Contact,Status,Test Prep,Visa Sponsorship,notion_page_id,notion_url,last_edited_time
pos_a03b3090d5,BlockTech,"BlockTech — Junior Quantitative Researcher, Options (Amsterdam)",Prop / Market Making,Amsterdam,Graduate,Tier 2,,,,,no,,,Quantitative Research — systematic options,,,,"OPENED 2026-09-10 — Firm: BLOCKTECH, Amsterdam (not available in the Firm dropdown — dropdown at capacity). Entry-level quant researcher, systematic options: signal research through to live PnL. Strong quant degree plus Python/ML. No graduation-cohort restriction stated. Rolling, no published deadline.",,Open now,https://jobs.ashbyhq.com/blocktech/62599691-b90b-4165-81f1-c3726b61bd48,Good,,Open - Not Applied,,,3d71d664-3333-8166-ba76-e6c1315e9bc4,https://app.notion.com/p/BlockTech-Junior-Quantitative-Researcher-Options-Amsterdam-3d71d66433338166ba76e6c1315e9bc4,2026-09-18T10:36:00.000Z
pos_aec5b2264c,BlockTech,"BlockTech — Quantitative Researcher Internship, Summer 2027 (Amsterdam)",Prop / Market Making,Amsterdam,Summer,Tier 2,,,,Final year / recent graduates OK,no,,,Quantitative Research — options / crypto derivatives,,,,"OPENED 2026-09-10 — Firm: BLOCKTECH, crypto-derivatives market maker, Amsterdam (not available in the Firm dropdown — dropdown at capacity). Posted 28 Aug 2026, rolling, no published deadline. Eligibility says '(pen)ultimate year' so FINAL-YEARS ARE EXPLICITLY ELIGIBLE; 8–10 weeks from 5 July 2027, option-pricing research project. Timing works post-graduation.",,Open now,https://jobs.ashbyhq.com/blocktech/b170f716-113b-4e6e-a883-473f3cabf062,Good,,Open - Not Applied,,,3d71d664-3333-81a0-8a86-f6c4f08041a2,https://app.notion.com/p/BlockTech-Quantitative-Researcher-Internship-Summer-2027-Amsterdam-3d71d664333381a08a86f6c4f08041a2,2026-09-18T15:14:00.000Z
pos_b1481b372f,Bloomberg,Financial Engineering / Quant Internship 2027,Trading Tech / Quant Dev,London,Summer,Tier 3,,,,,no,,,TOMS / Quant / Financial Engineering,,Monitor portal,,MOSTLY OFF-TARGET (quant-dev / systems — Financial Engineering & TOMS trading systems are programming-heavy). London graduate intake is large; only pursue if a markets-facing quant-research/strats role appears. Formal summer internship exists. Reprioritised given your focus on quant research/trading/structuring.,HackerRank coding assessment + technical interview,CHECKED 2026-09-19 — Bloomberg's 2027 London (EMEA HQ) Summer Internship is live but is explicitly 'designed for those due to graduate or complete their studies in 2028' — NOT ELIGIBLE (penultimate-year cohort). No separate 2027 graduate/full-time quant route surfaced. Low priority; Weak fit anyway.,https://careers.bloomberg.com/students,Weak,,Not Yet Open,,,3911d664-3333-8164-85c3-cf062b357a04,https://app.notion.com/p/Financial-Engineering-Quant-Internship-2027-3911d6643333816485c3cf062b357a04,2026-09-19T08:24:00.000Z
pos_70db049495,BlueCrest,BlueCrest — Junior/Graduate Quant Research & Front-Office Tech (London/Geneva),Systematic / Quant Fund,London,Graduate,Tier 2,,,,,no,,,"Front-Office Tech & Quant Research (cross-asset analytics, pricing/risk, market data)",,,,"Systematic firm / family office (Michael Platt); offices London, Geneva, Jersey, NY, Miami, Singapore. Hires junior/graduate-level quant researchers and front-office technologists (cross-asset analytics library, pricing/risk apps) via direct application on Greenhouse — no fixed summer-internship cohort found; rolling. Added by Claude 2 Jul 2026.",Coding + maths + research-methodology technical assessment,Rolling / direct application,https://job-boards.greenhouse.io/bluecrestcapitalmanagement,Good,,Not Yet Open,,,3911d664-3333-81e3-b463-f3f965fa2b56,https://app.notion.com/p/BlueCrest-Junior-Graduate-Quant-Research-Front-Office-Tech-London-Geneva-3911d664333381e3b463f3f965fa2b56,2026-09-18T10:29:00.000Z
pos_bb84e4ab01,Brevan Howard,"2027 Summer Internship Program — Trading, London",Systematic / Quant Fund,London,Summer,Tier 2,,,,Not stated - ask the firm,no,,,"Quant / AI (core analytics library: FI, FX, Credit, Equity); PM support",,,,"OPENED 2026-09-10 — Brevan Howard 2027 Summer Internship Program, Trading, London (posted 07 Sep 2026), rolling, no published deadline. ELIGIBILITY CAVEAT: posting asks for 'penultimate year undergraduate/junior or 1st year master's or PhD student — degree completed and awarded before July 2028', and targets conversion into the 2028 Graduate Program. A 2027 MSc finisher satisfies the award-date clause but not the penultimate-year framing — confirm with the firm before applying.",Maths/quant assessment + coding (Python); technical interviews,Open now,https://careers.brevanhoward.com/gb/en/job/JR101584/2027-Summer-Internship-Program-Trading-London,Good,,Open - Not Applied,,,3911d664-3333-819e-b0d6-d77ca97dca63,https://app.notion.com/p/2027-Summer-Internship-Program-Trading-London-3911d6643333819eb0d6d77ca97dca63,2026-09-18T10:50:00.000Z
pos_37c9b49a65,Brevan Howard,Graduate Quant Researcher 2027,Systematic / Quant Fund,London,Graduate,Tier 2,,,,,no,,,,,,,"COULD NOT VERIFY 22 Sep 2026 — careers.brevanhoward.com is a Phenom-widget SPA: /search-results, /early-careers and individual job URLs all return empty placeholder shells ('Widget title goes here') to a server fetch, so no requisition list could be enumerated. The only Brevan Howard early-careers requisition identifiable is the 2027 Summer Internship Program – Trading, London (JR101584), already tracked as Open on a separate row. No standalone graduate quant researcher requisition confirmed either way. Brevan Howard's own FAQ describes 'virtual assessments as the first stage'. SUGGEST MANUAL CHECK of careers.brevanhoward.com in a real browser. || Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.",,"TBC — site JS-blocked, verify manually",https://www.brevanhoward.com/careers/,Good,,Not Yet Open,,,39e1d664-3333-81bd-b44e-c33d5325dc20,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d664333381bdb44ec33d5325dc20,2026-09-22T07:29:00.000Z
pos_0a40d8142f,CFM,CFM (Capital Fund Management) — Research Internship 2027 (Paris),Systematic / Quant Fund,Paris,Off-cycle,Tier 2,,,,,no,,,Research (systematic strategies) / Data & Technology,,,,"Firm: CFM (set Firm dropdown manually). One of Europe's oldest systematic quant funds (~$12bn), Paris HQ (+ London). Runs research/quant internships rolling via jobs.cfm.com. As of 2 Jul 2026 the live internships are Paris ops/tech only (Middle-Office, Web/IT front-end) — no quant-research internship live right now; watch the Research department. French likely helpful for Paris. Added by Claude 2 Jul 2026.",Quant/coding assessment (Python); maths & statistics interviews,"RE-CHECKED 2026-09-17 — NOT OPEN. jobs.cfm.com: 5 live internships (front-end, IT ops, middle office) and 6 Research roles, all experienced-hire. No 2027 quant Research Internship posted.",https://jobs.cfm.com/go/Internship/9276655/,Strong,,Not Yet Open,,,3911d664-3333-8192-a471-ddc544aa589f,https://app.notion.com/p/CFM-Capital-Fund-Management-Research-Internship-2027-Paris-3911d66433338192a471ddc544aa589f,2026-09-18T10:29:00.000Z
pos_1376586408,Candriam,Candriam — Quant Researcher / Graduate 2027,Systematic / Quant Fund,Brussels,Graduate,Tier 3,,,,,no,,,,,,,"Seeded 2026-07-17 (Europe-wide expansion). FIRM: Candriam (not in Firm dropdown). Quant/multi-asset AM. LOCATION: Brussels, BE (not in dropdown — placeholder Remote/EU). Scan to verify live European quant early-careers postings.",,TBC (verify at scan),https://www.candriam.com/en/professional/about-us/careers/,Moderate,,Not Yet Open,,,3a01d664-3333-8191-a5d3-fb10f90c2dbe,https://app.notion.com/p/Candriam-Quant-Researcher-Graduate-2027-3a01d66433338191a5d3fb10f90c2dbe,2026-09-18T10:28:00.000Z
pos_0ad2906600,Capstone,Graduate Quant Researcher 2027,Systematic / Quant Fund,London,Graduate,Tier 1,,,,,no,,,,,,,"CHECKED 21 Sep 2026 — NOT OPEN. Greenhouse board capstoneinvestmentadvisors re-enumerated via the API (11 live reqs): no graduate quant researcher role; London listings are DevOps Engineer, Operations, Senior Risk Engineer, Software Engineer Treasury. || CHECKED 20 Sep 2026 — not yet live (13 reqs). || CHECKED 19 Sep 2026 — not yet live (11 live reqs). || Auto-added 2026-07-15 for graduate-role coverage.",,Oct–Nov 2026,https://www.capstoneco.com/careers/,Strong,,Not Yet Open,,,39e1d664-3333-81fd-b04d-eb8cbdbf8e7b,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d664333381fdb04deb8cbdbf8e7b,2026-09-21T10:45:00.000Z
pos_b38e6c3d7c,Capstone,Quant Research Internship 2027,Systematic / Quant Fund,London,Summer,Tier 1,,,,,no,,,Quant Research,,Monitor portal,,"CHECKED 21 Sep 2026 — NOT OPEN. Greenhouse board capstoneinvestmentadvisors re-enumerated via the API (11 live reqs): London listings are DevOps Engineer, Operations, Senior Risk Engineer and Software Engineer Treasury — all experienced hires. No quant research internship anywhere on the board. || CHECKED 20 Sep 2026 — not yet live (13 reqs). || CHECKED 19 Sep 2026 — not yet live (11 live reqs). || RE-CHECKED 2026-09-17 — NOT OPEN, same picture. || London 10-week summer internship confirmed in principle (investment pods incl. Quantitative, Global Equity Volatility, Sovereign Rates RV) — strong vol/derivatives fit. EU route confirmed.",Coding (Python) + quant/volatility assessment,Oct–Nov 2026,https://www.capstoneco.com/careers/,Strong,,Not Yet Open,,,3911d664-3333-819a-b33a-d62d856a975b,https://app.notion.com/p/Quant-Research-Internship-2027-3911d6643333819ab33ad62d856a975b,2026-09-21T10:45:00.000Z
pos_9e37a6c858,Capula,Capula — 2027 Trading & Research Summer Internship (London),Systematic / Quant Fund,London,Summer,Tier 1,,,,Final year / recent graduates OK,no,,"Arthur Duchon-Doris, CFA — Global Macro Trader, Capula Investment Management LLP, London — linkedin.com/in/arthur-duchon-doris-cfa-880b3547 — EDHEC alumnus + desk match (best first approach on this row) [from search snippet, verify on LinkedIn]
Ramana C. — Trader, Capula Investment Management LLP, London — uk.linkedin.com/in/ramana-c — desk match [from search snippet, verify on LinkedIn]
Rishi S. — Capula Investment Management LLP (quantitative trading), London — linkedin.com/in/rishishah02 — desk match, title unverified [from search snippet, verify on LinkedIn]",Trading & Research (rates / relative value / macro),,,,"DUPLICATE FLAGGED 2026-09-19 — this row and 'Capula — 2027 Trading and Research Summer Internship (London)' both track the SAME live Workable requisition (A15A62A8BE, posted 30 Apr 2026, still live, verified today via Workable's account API). Keep whichever you prefer and archive the other; the other row carries the fuller eligibility/process detail. | Firm: Capula. LIVE (Workable posting, verified). $35bn London-HQ quant hedge fund. 10-wk programme, Orientation Week in London; open to students graduating 2027 OR 2028 (Bachelor's/Master's/PhD in quant discipline; Python). Interns auto-considered for the Capula Analyst Programme (CAP). Confirm exact deadline on the posting. Added by Claude 2 Jul 2026.",Quant/maths assessment; Python; probability & markets interviews,Open now,https://apply.workable.com/capula-investment-management-ltd/j/A15A62A8BE/,Strong,,Open - Not Applied,,,3911d664-3333-816c-b17e-e8d2ce359518,https://app.notion.com/p/Capula-2027-Trading-Research-Summer-Internship-London-3911d6643333816cb17ee8d2ce359518,2026-09-22T07:34:00.000Z
pos_5c62ac0e12,Capula,Capula — 2027 Trading and Research Summer Internship (London),Systematic / Quant Fund,London,Summer,Tier 1,,,,,no,,,Trading — macro / fixed income / quantitative strategy,,,,"OPENED 2026-09-04 — Complementary Summer row (Capula previously had only a Graduate row). LIVE and verified on Capula Investment Management's own site (capulaglobal.com/working-at-capula/careers → Workable req A15A62A8BE, posted 30 Apr 2026): 10-week London internship, June–August 2027, embedded on a trading desk with PMs, traders and quant researchers; starts with Intern Orientation Week in London HQ. ELIGIBILITY EXPLICITLY FITS: 'students due to graduate in 2027 or 2028', Bachelor's/Master's/PhD in a quantitative discipline. Visa sponsorship + relocation/accommodation allowance offered. Process: Python coding challenge → Talent interview → quantitative interview with Quantitative Strategy → final with Senior Trader/PM + Chief of Staff. Rolling screening — no published deadline, apply early. NB the Capula Graduate row's old Portal Link (capula.com) pointed at Capula Ltd, an unrelated UK industrial-engineering firm — correct domain is capulaglobal.com.",Python coding challenge (first stage),"RE-CONFIRMED LIVE 2026-09-18 — Workable req A15A62A8BE, published 30 Apr 2026, London. Eligibility verbatim: 'Students due to graduate in 2027 or 2028' — Piyush is eligible. 10 weeks June–Aug with Intern Orientation Week at London HQ; process is Python coding challenge → Talent interview → quant interview → final with Senior Trader/PM. Screened on a rolling basis, no published deadline — apply early. NB this tracker holds a second, duplicate Capula Summer row (3911d664...ce359518) for the same requisition.",https://apply.workable.com/capula-investment-management-ltd/j/A15A62A8BE,Strong,,Open - Not Applied,,,3d11d664-3333-8187-b606-e861c38af088,https://app.notion.com/p/Capula-2027-Trading-and-Research-Summer-Internship-London-3d11d66433338187b606e861c38af088,2026-09-18T10:28:00.000Z
pos_387377013d,Capula,Graduate Quant Researcher 2027,Systematic / Quant Fund,London,Graduate,Tier 1,,,,,no,,,,,,,"CHECKED 22 Sep 2026 — NOT OPEN, and the previously-seen Workable requisition is now dead. The Capula Analyst Programme page at careers.capulaglobal.com/graduates is still the evergreen template whose 'What we look for' section reads 'recent graduates or graduating in 2023', and the Workable req apply.workable.com/capula-investment-management-ltd/j/D78FBFE445/ now returns a 404 not_found redirect. No dated 2027 Analyst Programme requisition exists. The only live 2027 Capula posting remains the Trading & Research Summer Internship (tracked separately, Open); Capula states it converts interns into the Analyst Programme, so re-check this row when the summer cycle closes. || CHECKED 19 Sep 2026 — NOT OPEN. careers.capulaglobal.com/graduates describes the Capula Analyst Programme (two years, 6–8 month rotations across trading, strategy and risk; offices include London; typically starts the September after graduation, some positions allow an earlier start; process = online application → HR interview → Chief of Staff interview → quantitative interview with Quantitative Strategy → final round with a Senior Trader or PM). BUT the page is an evergreen template — the 'What we look for' section still reads 'recent graduates or graduating in 2023' — and there is no dated 2027 Analyst Programme requisition on the careers site. The only live 2027 Capula posting is the Trading & Research Summer Internship on Workable (already tracked as a separate row). Re-check when the summer cycle closes; Capula states it converts interns into the Analyst Programme. || Auto-added 2026-07-15 for graduate-role coverage.",,"TBC — grad page stale, no 2027 req",https://careers.capulaglobal.com/graduates/,Strong,,Not Yet Open,,,39e1d664-3333-819d-803f-e3449d351d58,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d6643333819d803fe3449d351d58,2026-09-22T07:29:00.000Z
pos_85b825ce47,Castleton Commodities International (CCI),Commodities Trading Rotational Analyst Graduate Programme (2027 Start),Commodities,Geneva,Graduate,Tier 3,CV,,,Final year / recent graduates OK,no,2026-09-22,"None found — 4 searches on 20 Sep 2026 returned only CCI job adverts and company pages, no usable individual profiles. Search to run yourself on LinkedIn People: (People) ""Castleton Commodities International"" + Locations: London, Geneva + Title: ""Trading Analyst"" OR ""Rotational Analyst"" OR ""Commercial Analyst""; then repeat with School = EDHEC Business School. Also worth looking at CCI's Geneva oil desk, which was built out recently under a newly hired head of oil trading.",,"Two-year rotational graduate programme, up to four 6-month rotations (physical trading, financial trading, Risk, Weather); a desk can convert you permanently at any point. European offices: Geneva and London. Posting requires expected graduation Spring/Summer 2027, BSc/MSc in maths, engineering, finance, statistics, economics, CS or physics. Prior commodities/financial internship preferred. Nothing stated about visa sponsorship. APPLICATION DEADLINE 22 September 2026, 12:00 BST.",,,"CHECKED 20 Sep 2026 — still LIVE on CCI's Workday (R1334-1). DEADLINE 22 SEP 2026 12:00 BST — TWO DAYS AWAY. Cohort verbatim: 'Expected graduation date in Spring/Summer 2027' — eligible. Interviews review Python and SQL. || OPENED 2026-07-25 — Live 2-yr rotational grad programme, physical & financial commodity trading (rotations: trading desks, Risk, Weather); based Geneva & London; grads Spring/Summer 2027; Python/SQL tested. Deadline 22 Sep 2026 12pm BST.",,Open now,https://osv-cci.wd1.myworkdayjobs.com/en-US/CCICareers/job/Commodities-Trading-Rotational-Analyst-Graduate-Programme--2027-Start-_R1334-1,Moderate,,Open - Not Applied,"No online test named. Posting states: 'Should you be selected for interviews, be prepared to review Python and SQL.' Expect Python data-manipulation and SQL query questions plus commodities/derivatives market discussion and a fundamentals/pricing case.",Unknown,3a81d664-3333-8108-9de7-e29dae5e495b,https://app.notion.com/p/Commodities-Trading-Rotational-Analyst-Graduate-Programme-2027-Start-3a81d664333381089de7e29dae5e495b,2026-09-20T07:53:00.000Z
